SMILES,P(active),stereo_SMILES
COC1=CC(C(=O)O)=CC(Cl)=C1,0.0,COC1=CC(C(=O)O)=CC(Cl)=C1
COC1=CC(C(=O)O)=CC(F)=C1,0.0,COC1=CC(C(=O)O)=CC(F)=C1
COC1=CC(C(=O)O)=CC(OC)=C1,0.0,COC1=CC(C(=O)O)=CC(OC)=C1
COC1=CC(C(=O)O)=CC=C1,0.0,COC1=CC(C(=O)O)=CC=C1
COC1=CC(C(=O)O)=CC=N1,0.0,COC1=CC(C(=O)O)=CC=N1
COC1=CC(C(=O)O)=CN=C1,0.0,COC1=CC(C(=O)O)=CN=C1
COC1=CC(C(=O)O)=NC(OC)=N1,0.0,COC1=CC(C(=O)O)=NC(OC)=N1
COC1=CC(C(=O)O)=NC=C1,0.0,COC1=CC(C(=O)O)=NC=C1
COC1=CC(C(C)N)=C(OC)C=C1,0.0,C[C@@H](c1cc(ccc1OC)OC)N
COC1=CC(C(CN)N(C)C)=CC=C1,0.0,CN(C)[C@H](CN)c1cccc(c1)OC
COC1=CC(C(F)(F)F)=C(C(=O)O)C=C1,0.0,COC1=CC(C(F)(F)F)=C(C(=O)O)C=C1
COC1=CC(C(F)(F)F)=C(CN)C=C1,0.0,COC1=CC(C(F)(F)F)=C(CN)C=C1
COC1=CC(C(F)(F)F)=C(S(=O)(=O)Cl)C=C1,0.0,COC1=CC(C(F)(F)F)=C(S(=O)(=O)Cl)C=C1
COC1=CC(C(F)(F)F)=CC(C(=O)O)=C1,0.0,COC1=CC(C(F)(F)F)=CC(C(=O)O)=C1
COC1=CC(C(F)(F)F)=CC(CC(=O)O)=C1,0.003484320557491289,COC1=CC(C(F)(F)F)=CC(CC(=O)O)=C1
COC1=CC(C(F)(F)F)=CC(N)=C1,0.3110367892976589,COC1=CC(C(F)(F)F)=CC(N)=C1
COC1=CC(C)=C(C(=O)O)C=C1,0.0,COC1=CC(C)=C(C(=O)O)C=C1
COC1=CC(C)=C(N=C=O)C=C1,0.0,COC1=CC(C)=C(N=C=O)C=C1
COC1=CC(C)=CC(N)=C1,0.0022091310751104565,COC1=CC(C)=CC(N)=C1
COC1=CC(C2=C(C(=O)O)C=CC=C2)=CC=C1,0.0,COC1=CC(C2=C(C(=O)O)C=CC=C2)=CC=C1
COC1=CC(C2=C(N)C=CC=C2)=CC=C1,0.0,COC1=CC(C2=C(N)C=CC=C2)=CC=C1
COC1=CC(C2=CC(C(=O)O)=CC=C2)=CC=C1,0.0,COC1=CC(C2=CC(C(=O)O)=CC=C2)=CC=C1
COC1=CC(C2=CC(F)=C(N)C=C2)=CC=C1,0.00532319391634981,COC1=CC(C2=CC(F)=C(N)C=C2)=CC=C1
COC1=CC(C2=CC(N)=CC=C2)=CC=C1,0.005291005291005291,COC1=CC(C2=CC(N)=CC=C2)=CC=C1
COC1=CC(C2=CC=C(C(=O)O)O2)=CC=C1,0.0,COC1=CC(C2=CC=C(C(=O)O)O2)=CC=C1
COC1=CC(C2=CC=C(N)C=C2)=CC=C1,0.008148148148148147,COC1=CC(C2=CC=C(N)C=C2)=CC=C1
COC1=CC(C2=CC=C(S(=O)(=O)Cl)C=C2)=CC=C1,0.0,COC1=CC(C2=CC=C(S(=O)(=O)Cl)C=C2)=CC=C1
COC1=CC(C2=CC=CC=C2)=C(C)C=C1N,0.0,COC1=CC(C2=CC=CC=C2)=C(C)C=C1N
COC1=CC(C2=N[NH]C(C(=O)O)=C2)=C(OC)C=C1,0.0,COC1=CC(C2=N[NH]C(C(=O)O)=C2)=C(OC)C=C1
COC1=CC(C2=N[NH]C(C(=O)O)=C2)=CC=C1,0.0,COC1=CC(C2=N[NH]C(C(=O)O)=C2)=CC=C1
COC1=CC(C2=N[NH]C(N)=C2)=CC=C1,0.001447178002894356,COC1=CC(C2=N[NH]C(N)=C2)=CC=C1
COC1=CC(CC(=O)O)=C(F)C(C(F)(F)F)=C1,0.005119453924914676,COC1=CC(CC(=O)O)=C(F)C(C(F)(F)F)=C1
COC1=CC(CC(=O)O)=C(F)C=C1,0.0,COC1=CC(CC(=O)O)=C(F)C=C1
COC1=CC(CC(=O)O)=C(OC)C=C1,0.0,COC1=CC(CC(=O)O)=C(OC)C=C1
COC1=CC(CC(=O)O)=CC=C1,0.0,COC1=CC(CC(=O)O)=CC=C1
COC1=CC(CCC(=O)O)=C(OC)C=C1,0.0,COC1=CC(CCC(=O)O)=C(OC)C=C1
COC1=CC(CN)=C(F)C=C1,0.013502779984114376,COC1=CC(CN)=C(F)C=C1
COC1=CC(CN)=C(OC)C=C1,0.0029390154298310064,COC1=CC(CN)=C(OC)C=C1
COC1=CC(CN2CCNCC2)=C(OC)C=C1,0.0,COC1=CC(CN2CCNCC2)=C(OC)C=C1
COC1=CC(CN2CCNCC2=O)=CC=C1,0.0,COC1=CC(CN2CCNCC2=O)=CC=C1
COC1=CC(CNC2CC2)=CC=C1,0.0007369196757553427,COC1=CC(CNC2CC2)=CC=C1
COC1=CC(Cl)=C(C(=O)O)C=C1,0.0,COC1=CC(Cl)=C(C(=O)O)C=C1
COC1=CC(Cl)=C(CN)C=C1,0.6071964017991005,COC1=CC(Cl)=C(CN)C=C1
COC1=CC(Cl)=C(N)C=C1,0.006314127861089187,COC1=CC(Cl)=C(N)C=C1
COC1=CC(Cl)=C(OC)C=C1N,0.003108003108003108,COC1=CC(Cl)=C(OC)C=C1N
COC1=CC(Cl)=NC=N1,0.0,COC1=CC(Cl)=NC=N1
COC1=CC(F)=C(C(=O)O)C(F)=C1,0.0,COC1=CC(F)=C(C(=O)O)C(F)=C1
COC1=CC(F)=C(C(=O)O)C=C1,0.0,COC1=CC(F)=C(C(=O)O)C=C1
COC1=CC(F)=C(CC(=O)O)C(F)=C1,0.0,COC1=CC(F)=C(CC(=O)O)C(F)=C1
COC1=CC(F)=C(CC(=O)O)C=C1,0.0,COC1=CC(F)=C(CC(=O)O)C=C1
COC1=CC(F)=C(N)C(F)=C1,0.0007782101167315176,COC1=CC(F)=C(N)C(F)=C1
COC1=CC(F)=C(N)C=C1,0.005068790731354091,COC1=CC(F)=C(N)C=C1
COC1=CC(N)=C(F)C=C1,0.004369992716678805,COC1=CC(N)=C(F)C=C1
COC1=CC(N)=C(N2C=CC=C2)C=C1,0.0,COC1=CC(N)=C(N2C=CC=C2)C=C1
COC1=CC(N)=CC(Cl)=C1,0.0044609665427509295,COC1=CC(N)=CC(Cl)=C1
COC1=CC(N)=CC(F)=C1,0.0013850415512465374,COC1=CC(N)=CC(F)=C1
COC1=CC(N2C=C(CN)C=N2)=CC=C1,0.0,COC1=CC(N2C=C(CN)C=N2)=CC=C1
COC1=CC(N2C=NN=N2)=CC(N)=C1,0.0015048908954100827,COC1=CC(N2C=NN=N2)=CC(N)=C1
COC1=CC(N2CC(C(=O)O)CC2=O)=CC=C1,0.0,COc1cccc(c1)N2C[C@@H](CC2=O)C(=O)O
COC1=CC(N2CCNCC2)=CC=C1,0.0,COC1=CC(N2CCNCC2)=CC=C1
COC1=CC(OC)=C(C(=O)O)C=C1,0.0,COC1=CC(OC)=C(C(=O)O)C=C1
COC1=CC(OC)=C(CC(=O)O)C=C1,0.0,COC1=CC(OC)=C(CC(=O)O)C=C1
COC1=CC(OC)=C(CCC(=O)O)C(OC)=C1,0.0,COC1=CC(OC)=C(CCC(=O)O)C(OC)=C1
COC1=CC(OC)=C(CCC(=O)O)C=C1,0.0,COC1=CC(OC)=C(CCC(=O)O)C=C1
COC1=CC(OC)=C(CN)C=C1,0.040769230769230766,COC1=CC(OC)=C(CN)C=C1
COC1=CC(OC)=C(Cl)C=C1N,0.0007751937984496124,COC1=CC(OC)=C(Cl)C=C1N
COC1=CC(OC)=C(F)C=C1N,0.0,COC1=CC(OC)=C(F)C=C1N
COC1=CC(OC)=C(N)C=C1,0.0,COC1=CC(OC)=C(N)C=C1
COC1=CC(OC)=C(N2CCNCC2)C=C1,0.0,COC1=CC(OC)=C(N2CCNCC2)C=C1
COC1=CC(OC)=C(N=C=O)C=C1Cl,0.0,COC1=CC(OC)=C(N=C=O)C=C1Cl
COC1=CC(OC)=CC(CC(=O)O)=C1,0.0,COC1=CC(OC)=CC(CC(=O)O)=C1
COC1=CC(OC)=CC(CN)=C1,0.0023023791250959325,COC1=CC(OC)=CC(CN)=C1
COC1=CC(OC)=CC(N)=C1,0.003700962250185048,COC1=CC(OC)=CC(N)=C1
COC1=CC(OC)=NC(CCC(=O)O)=N1,0.0,COC1=CC(OC)=NC(CCC(=O)O)=N1
COC1=CC(OC)=NC(Cl)=N1,0.0,COC1=CC(OC)=NC(Cl)=N1
COC1=CC(OC2=CC=C(N)C=C2)=CC=C1,0.42019347037484883,COC1=CC(OC2=CC=C(N)C=C2)=CC=C1
COC1=CC(S(=O)(=O)Cl)=C(OC)C=C1,0.0,COC1=CC(S(=O)(=O)Cl)=C(OC)C=C1
COC1=CC(S(=O)(=O)Cl)=CC=C1,0.0,COC1=CC(S(=O)(=O)Cl)=CC=C1
COC1=CC([C@H](C)N)=CC=C1,0.0,COC1=CC([C@H](C)N)=CC=C1
COC1=CC2=C(C=C1)C(C(=O)O)=CC(C)=N2,0.0,COC1=CC2=C(C=C1)C(C(=O)O)=CC(C)=N2
COC1=CC2=C(C=C1)C(CC(=O)O)=CO2,0.0,COC1=CC2=C(C=C1)C(CC(=O)O)=CO2
COC1=CC2=C(C=C1)C(CC(=O)O)C(=O)N2,0.0,COc1ccc2c(c1)NC(=O)[C@H]2CC(=O)O
COC1=CC2=C(C=C1)C(CCN)=C[NH]2,0.0007451564828614009,COC1=CC2=C(C=C1)C(CCN)=C[NH]2
COC1=CC2=C(C=C1)C(N)CC(C)(C)O2,0.0,CC1(C[C@@H](c2ccc(cc2O1)OC)N)C
COC1=CC2=C(C=C1)C=C(C(=O)O)C=C2,0.0,COC1=CC2=C(C=C1)C=C(C(=O)O)C=C2
COC1=CC2=C(C=C1)C=C(C(=O)O)N2C,0.0,COC1=CC2=C(C=C1)C=C(C(=O)O)N2C
COC1=CC2=C(C=C1)C=C(C(=O)O)[NH]2,0.0,COC1=CC2=C(C=C1)C=C(C(=O)O)[NH]2
COC1=CC2=C(C=C1)C=C(C(C)N)C=C2,0.0,C[C@@H](c1ccc2cc(ccc2c1)OC)N
COC1=CC2=C(C=C1)C=C([C@H](C)C(=O)O)C=C2,0.0,COC1=CC2=C(C=C1)C=C([C@H](C)C(=O)O)C=C2
COC1=CC2=C(C=C1)CNCC2,0.0,COC1=CC2=C(C=C1)CNCC2
COC1=CC2=C(C=C1)N(C)C(C(=O)O)=C2,0.0,COC1=CC2=C(C=C1)N(C)C(C(=O)O)=C2
COC1=CC2=C(C=C1)NC(=O)CC2C(=O)O,0.0,COc1ccc2c(c1)[C@H](CC(=O)N2)C(=O)O
COC1=CC2=C(C=C1)OC(C(=O)O)=C2,0.0,COC1=CC2=C(C=C1)OC(C(=O)O)=C2
COC1=CC2=C(C=C1)OC(CN)=N2,0.0,COC1=CC2=C(C=C1)OC(CN)=N2
COC1=CC2=C(C=C1)OCC(C(=O)O)C2,0.0,COc1ccc2c(c1)C[C@H](CO2)C(=O)O
COC1=CC2=C(C=C1)[NH]C(C(=O)O)=C2,0.0,COC1=CC2=C(C=C1)[NH]C(C(=O)O)=C2
COC1=CC2=C(C=C1)[NH]C(C)=C2CC(=O)O,0.0,COC1=CC2=C(C=C1)[NH]C(C)=C2CC(=O)O
COC1=CC2=C(C=C1)[NH]C1=C2CCNC1,0.0,COC1=CC2=C(C=C1)[NH]C1=C2CCNC1
COC1=CC2=C(C=C1)[NH]C=C2CC(=O)O,0.0,COC1=CC2=C(C=C1)[NH]C=C2CC(=O)O
COC1=CC2=C(C=C1)[NH]C=C2CCN,0.0,COC1=CC2=C(C=C1)[NH]C=C2CCN
COC1=CC2=C(C=CC=C2CC(=O)O)C=C1,0.0,COC1=CC2=C(C=CC=C2CC(=O)O)C=C1
COC1=CC2=C(N=CC=C2)C(N)=C1,0.0,COC1=CC2=C(N=CC=C2)C(N)=C1
COC1=CC2=N[NH]C(C(=O)O)=C2C=C1,0.0,COC1=CC2=N[NH]C(C(=O)O)=C2C=C1
COC1=CC=C(C(=O)NCC(=O)O)C=C1,0.0,COC1=CC=C(C(=O)NCC(=O)O)C=C1
COC1=CC=C(C(=O)O)C=C1,0.0,COC1=CC=C(C(=O)O)C=C1
COC1=CC=C(C(C)N)C=C1,0.0014641288433382138,C[C@@H](c1ccc(cc1)OC)N
COC1=CC=C(C(CN)N(C)C)C=C1,0.0,CN(C)[C@H](CN)c1ccc(cc1)OC
COC1=CC=C(C(CN)N2CCOCC2)C=C1,0.0016155088852988692,COc1ccc(cc1)[C@@H](CN)N2CCOCC2
COC1=CC=C(C(N)C2=CC=C(OC)C=C2)C=C1,0.0007352941176470588,COC1=CC=C(C(N)C2=CC=C(OC)C=C2)C=C1
COC1=CC=C(C(N)C2=CC=CC=C2)C=C1,0.0,COc1ccc(cc1)[C@@H](c2ccccc2)N
COC1=CC=C(C(N)CCO)C=C1,0.0,COc1ccc(cc1)[C@@H](CCO)N
COC1=CC=C(C2(C(=O)O)CC2)C=C1,0.0,COC1=CC=C(C2(C(=O)O)CC2)C=C1
COC1=CC=C(C2(CN)CCOCC2)C=C1,0.0,COC1=CC=C(C2(CN)CCOCC2)C=C1
COC1=CC=C(C2=C(C(=O)O)C=CC=C2)C=C1,0.0,COC1=CC=C(C2=C(C(=O)O)C=CC=C2)C=C1
COC1=CC=C(C2=C(C(=O)O)N=CO2)C=C1,0.0,COC1=CC=C(C2=C(C(=O)O)N=CO2)C=C1
COC1=CC=C(C2=C(N)C=CC=C2)C=C1,0.0,COC1=CC=C(C2=C(N)C=CC=C2)C=C1
COC1=CC=C(C2=CC(C(=O)O)=CC=C2)C=C1,0.0,COC1=CC=C(C2=CC(C(=O)O)=CC=C2)C=C1
COC1=CC=C(C2=CC(C(=O)O)=NO2)C=C1,0.0,COC1=CC=C(C2=CC(C(=O)O)=NO2)C=C1
COC1=CC=C(C2=CC(CN)=NO2)C=C1,0.0,COC1=CC=C(C2=CC(CN)=NO2)C=C1
COC1=CC=C(C2=CC(N)=CC=C2)C=C1,0.0022123893805309734,COC1=CC=C(C2=CC(N)=CC=C2)C=C1
COC1=CC=C(C2=CC(S(=O)(=O)Cl)=CC=C2)C=C1,0.0,COC1=CC=C(C2=CC(S(=O)(=O)Cl)=CC=C2)C=C1
COC1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1,0.0008460236886632825,COC1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1
COC1=CC=C(C2=CC=C(C(=O)O)O2)C=C1,0.0,COC1=CC=C(C2=CC=C(C(=O)O)O2)C=C1
COC1=CC=C(C2=CC=C(N)C=C2)C=C1,0.005259203606311044,COC1=CC=C(C2=CC=C(N)C=C2)C=C1
COC1=CC=C(C2=CC=C(S(=O)(=O)Cl)C=C2)C=C1,0.0008756567425569177,COC1=CC=C(C2=CC=C(S(=O)(=O)Cl)C=C2)C=C1
COC1=CC=C(C2=NC(C(=O)O)=CS2)C=C1,0.0,COC1=CC=C(C2=NC(C(=O)O)=CS2)C=C1
COC1=CC=C(C2=NC(C)=C(C(=O)O)S2)C=C1,0.0,COC1=CC=C(C2=NC(C)=C(C(=O)O)S2)C=C1
COC1=CC=C(C2=NC(CC(=O)O)=CS2)C=C1,0.0,COC1=CC=C(C2=NC(CC(=O)O)=CS2)C=C1
COC1=CC=C(C2=NN(C)C(C(=O)O)=C2)C=C1,0.0,COC1=CC=C(C2=NN(C)C(C(=O)O)=C2)C=C1
COC1=CC=C(C2=NN(CC(=O)O)C=C2)C=C1,0.0,COC1=CC=C(C2=NN(CC(=O)O)C=C2)C=C1
COC1=CC=C(C2=NOC(C(=O)O)=C2)C=C1,0.0,COC1=CC=C(C2=NOC(C(=O)O)=C2)C=C1
COC1=CC=C(C2=NOC(C)=C2C(=O)O)C=C1,0.0034782608695652175,COC1=CC=C(C2=NOC(C)=C2C(=O)O)C=C1
COC1=CC=C(C2=NOC(CCN)=N2)C=C1,0.0,COC1=CC=C(C2=NOC(CCN)=N2)C=C1
COC1=CC=C(C2=NOC(CN)=C2)C=C1,0.0007479431563201197,COC1=CC=C(C2=NOC(CN)=C2)C=C1
COC1=CC=C(C2=N[NH]C(C(=O)O)=C2)C=C1,0.0,COC1=CC=C(C2=N[NH]C(C(=O)O)=C2)C=C1
COC1=CC=C(C2=N[NH]C(N)=C2)C=C1,0.0,COC1=CC=C(C2=N[NH]C(N)=C2)C=C1
COC1=CC=C(C2=N[NH]C=C2CN)C=C1,0.0007698229407236335,COC1=CC=C(C2=N[NH]C=C2CN)C=C1
COC1=CC=C(C2CCNCC2)C=C1,0.0,COC1=CC=C(C2CCNCC2)C=C1
COC1=CC=C(C2CNCCO2)C=C1,0.0,COc1ccc(cc1)[C@H]2CNCCO2
COC1=CC=C(CC(=O)O)C=C1,0.0,COC1=CC=C(CC(=O)O)C=C1
COC1=CC=C(CC2CCNCC2)C=C1,0.0,COC1=CC=C(CC2CCNCC2)C=C1
COC1=CC=C(CCCC(=O)O)C=C1,0.0,COC1=CC=C(CCCC(=O)O)C=C1
COC1=CC=C(CCCN)C=C1,0.13991163475699558,COC1=CC=C(CCCN)C=C1
COC1=CC=C(CCN2CCC(N)CC2)C=C1,0.0,COC1=CC=C(CCN2CCC(N)CC2)C=C1
COC1=CC=C(CN)C=C1,0.01337295690936107,COC1=CC=C(CN)C=C1
COC1=CC=C(CN2N=CC=C2N)C=C1,0.0,COC1=CC=C(CN2N=CC=C2N)C=C1
COC1=CC=C(CN=C=O)C=C1,0.007860262008733625,COC1=CC=C(CN=C=O)C=C1
COC1=CC=C(F)C(CC(=O)O)=C1F,0.0,COC1=CC=C(F)C(CC(=O)O)=C1F
COC1=CC=C(N2CC(C(=O)O)CC2=O)C=C1,0.0,COc1ccc(cc1)N2C[C@H](CC2=O)C(=O)O
COC1=CC=C(N2CC(N)CC2=O)C=C1,0.0,COc1ccc(cc1)N2C[C@@H](CC2=O)N
COC1=CC=C(OC(C)C(=O)O)C=C1,0.0,C[C@H](C(=O)O)Oc1ccc(cc1)OC
COC1=CC=C(OC2=CC(CN)=CC=C2)C=C1,0.0,COC1=CC=C(OC2=CC(CN)=CC=C2)C=C1
COC1=CC=C(OC2=CC=C(N)C=C2)C=C1,0.3921450151057402,COC1=CC=C(OC2=CC=C(N)C=C2)C=C1
COC1=CC=C(OCC(=O)O)C=C1,0.0,COC1=CC=C(OCC(=O)O)C=C1
COC1=CC=C(OCCN)C=C1,0.0007331378299120235,COC1=CC=C(OCCN)C=C1
COC1=CC=C(S(=O)(=O)Cl)C=C1,0.0,COC1=CC=C(S(=O)(=O)Cl)C=C1
COC1=CC=C(S(=O)(=O)N2CCC(C(=O)O)CC2)C=C1,0.0,COC1=CC=C(S(=O)(=O)N2CCC(C(=O)O)CC2)C=C1
COC1=CC=C([C@@H](C)N)C=C1,0.0007358351729212656,COC1=CC=C([C@@H](C)N)C=C1
COC1=CC=C([C@H](C)N)C=C1,0.0,COC1=CC=C([C@H](C)N)C=C1
COC1=CC=C([C@H](C)N=C=O)C=C1,0.002798507462686567,COC1=CC=C([C@H](C)N=C=O)C=C1
COC1=CC=C2C=CC=CC2=C1CCN,0.017467248908296942,COC1=CC=C2C=CC=CC2=C1CCN
COC1=CC=CC(C(N)CCO)=C1,0.0,COc1cccc(c1)[C@@H](CCO)N
COC1=CC=CC(C2=CC(CN)=NO2)=C1,0.0,COC1=CC=CC(C2=CC(CN)=NO2)=C1
COC1=CC=CC(C2=NOC(CN)=C2)=C1,0.0006944444444444445,COC1=CC=CC(C2=NOC(CN)=C2)=C1
COC1=CC=CC(CCCN)=C1,0.14121037463976946,COC1=CC=CC(CCCN)=C1
COC1=CC=CC(CCN)=C1,0.0,COC1=CC=CC(CCN)=C1
COC1=CC=CC(CCN)=C1OC,0.008988764044943821,COC1=CC=CC(CCN)=C1OC
COC1=CC=CC(CN)=C1,0.001568627450980392,COC1=CC=CC(CN)=C1
COC1=CC=CC(CN)=C1OC,0.07969924812030076,COC1=CC=CC(CN)=C1OC
COC1=CC=CC(OCC(=O)O)=C1,0.0,COC1=CC=CC(OCC(=O)O)=C1
COC1=CC=CC(OCCCN)=C1,0.0,COC1=CC=CC(OCCCN)=C1
COC1=CC=CC(OCCN)=C1,0.0023023791250959325,COC1=CC=CC(OCCN)=C1
COC1=CN=C(C(=O)O)C=C1,0.0,COC1=CN=C(C(=O)O)C=C1
COC1=CN=C(N)C=C1,0.0,COC1=CN=C(N)C=C1
COC1=CSC=C1C(=O)O,0.0,COC1=CSC=C1C(=O)O
COC1=NC(C(=O)O)=C(Cl)C=C1,0.0,COC1=NC(C(=O)O)=C(Cl)C=C1
COC1=NC(C(=O)O)=CC=C1,0.0,COC1=NC(C(=O)O)=CC=C1
COC1=NC(C(=O)O)=CN=C1,0.0,COC1=NC(C(=O)O)=CN=C1
COC1=NC(C(=O)O)=NC(OC)=C1,0.0,COC1=NC(C(=O)O)=NC(OC)=C1
COC1=NC(C2=CC(N)=CC=C2)=NC(OC)=C1,0.0,COC1=NC(C2=CC(N)=CC=C2)=NC(OC)=C1
COC1=NC(C2=CC=C(C(=O)O)C=C2)=NC(OC)=C1,0.0,COC1=NC(C2=CC=C(C(=O)O)C=C2)=NC(OC)=C1
COC1=NC(C2=CC=C(N)C=C2)=NC(OC)=C1,0.002274450341167551,COC1=NC(C2=CC=C(N)C=C2)=NC(OC)=C1
COC1=NC(CN2CCNCC2)=NC(OC)=C1,0.0,COC1=NC(CN2CCNCC2)=NC(OC)=C1
COC1=NC(Cl)=NC(C)=C1,0.0,COC1=NC(Cl)=NC(C)=C1
COC1=NC(Cl)=NC=C1,0.0,COC1=NC(Cl)=NC=C1
COC1=NC(N)=NC(Cl)=C1,0.0,COC1=NC(N)=NC(Cl)=C1
COC1=NC(N2CCNCC2)=NC=C1Br,0.0,COC1=NC(N2CCNCC2)=NC=C1Br
COC1=NC(OC)=C(C(=O)O)C=C1,0.0,COC1=NC(OC)=C(C(=O)O)C=C1
COC1=NC(OC)=C(N)C=C1,0.002191380569758948,COC1=NC(OC)=C(N)C=C1
COC1=NC=C(C(=O)O)C=C1,0.0,COC1=NC=C(C(=O)O)C=C1
COC1=NC=C(CN)C=C1,0.0,COC1=NC=C(CN)C=C1
COC1=NC=C(N)C=C1,0.0021691973969631237,COC1=NC=C(N)C=C1
COC1=NC=CC(CN)=C1,0.0056134723336006415,COC1=NC=CC(CN)=C1
COC1CCNC1,0.0,CO[C@@H]1CCNC1
COC1CCNCC1,0.0,COC1CCNCC1
COC1CNC1,0.0,COC1CNC1
COCC(=O)O,0.0,COCC(=O)O
COCC(C)(C)CN,0.0008130081300813008,COCC(C)(C)CN
COCC(C)N,0.0,C[C@@H](COC)N
COCC(N)COC,0.0,COCC(N)COC
COCC1=C(CN)C=CC=C1,0.0,COCC1=C(CN)C=CC=C1
COCC1=CC(=O)OC2=C1C=CC(N)=C2,0.0,COCC1=CC(=O)OC2=C1C=CC(N)=C2
COCC1=CC(N)=CC=C1,0.002407704654895666,COCC1=CC(N)=CC=C1
COCC1=CC=C(C(=O)O)C=C1,0.0,COCC1=CC=C(C(=O)O)C=C1
COCC1=CC=C(C(=O)O)O1,0.0,COCC1=CC=C(C(=O)O)O1
COCC1=CC=C(CN)C=C1,0.011049723756906077,COCC1=CC=C(CN)C=C1
COCC1=NOC(CCN)=N1,0.0,COCC1=NOC(CCN)=N1
COCC1CCCCN1,0.0,COC[C@H]1CCCCN1
COCC1CCCNC1,0.0,COC[C@H]1CCCNC1
COCC1CCNCC1,0.0,COCC1CCNCC1
COCCC1=NOC(CN)=N1,0.0,COCCC1=NOC(CN)=N1
COCCCCN1CCNCC1,0.0,COCCCCN1CCNCC1
COCCCN,0.0,COCCCN
COCCCN1CCC(CN)C1,0.0,COCCCN1CC[C@H](C1)CN
COCCCN1CCC(N)CC1,0.0,COCCCN1CCC(N)CC1
COCCCN1CCNCC1,0.0,COCCCN1CCNCC1
COCCN,0.0,COCCN
COCCN1C(C)=CC2=C1C=CC(N)=C2,0.0,COCCN1C(C)=CC2=C1C=CC(N)=C2
COCCN1C=CC(N)=N1,0.0,COCCN1C=CC(N)=N1
COCCN1C=NN=C1CCN,0.0,COCCN1C=NN=C1CCN
COCCN1CC(C(=O)O)CC1=O,0.0,COCCN1C[C@H](CC1=O)C(=O)O
COCCN1CC(C(=O)O)CCC1=O,0.0,COCCN1C[C@H](CCC1=O)C(=O)O
COCCN1CCC(CN)C1,0.0,COCCN1CC[C@H](C1)CN
COCCN1CCC(N)CC1,0.0,COCCN1CCC(N)CC1
COCCN1CCCC(C(=O)O)C1,0.0,COCCN1CCC[C@@H](C1)C(=O)O
COCCN1CCCC(CN)C1,0.0,COCCN1CCC[C@H](C1)CN
COCCN1CCNCC1,0.0,COCCN1CCNCC1
COCCNCC1=C(C)C=CC=C1,0.0,COCCNCC1=C(C)C=CC=C1
COCCNCC1=CC2=C(C=C1)OCO2,0.0,COCCNCC1=CC2=C(C=C1)OCO2
COCCNCCOC,0.0,COCCNCCOC
COCCOC1=C(N)C=CC=C1,0.0,COCCOC1=C(N)C=CC=C1
COCCOC1=CC=C(C(=O)O)C=C1,0.0,COCCOC1=CC=C(C(=O)O)C=C1
COCCOC1=CC=C(N)C=C1,0.0014577259475218659,COCCOC1=CC=C(N)C=C1
COCCOC1CCNCC1,0.0,COCCOC1CCNCC1
COCCOCC(=O)O,0.0,COCCOCC(=O)O
COCCOCCN,0.0,COCCOCCN
COC[C@@H](C)N,0.0,COC[C@@H](C)N
COC[C@@H]1CCCN1,0.0,COC[C@@H]1CCCN1
COC[C@H]1CCCN1,0.0,COC[C@H]1CCCN1
CO[C@@H](C(=O)O)C1=CC=CC=C1,0.0,CO[C@@H](C(=O)O)C1=CC=CC=C1
CO[C@H](C(=O)O)C1=CC=CC=C1,0.0,CO[C@H](C(=O)O)C1=CC=CC=C1
CO[C@H]1CC[C@H](N)CC1,0.0,CO[C@H]1CC[C@H](N)CC1
CS(=O)(=O)C1=C(C(=O)O)C=CC(Cl)=C1,0.000881057268722467,CS(=O)(=O)C1=C(C(=O)O)C=CC(Cl)=C1
CS(=O)(=O)C1=C(C(=O)O)C=CC=C1,0.0,CS(=O)(=O)C1=C(C(=O)O)C=CC=C1
CS(=O)(=O)C1=C(F)C=C(C(=O)O)C=C1,0.0,CS(=O)(=O)C1=C(F)C=C(C(=O)O)C=C1
CS(=O)(=O)C1=C(F)C=CC(C(=O)O)=C1,0.0,CS(=O)(=O)C1=C(F)C=CC(C(=O)O)=C1
CS(=O)(=O)C1=C(S(=O)(=O)Cl)C=CC=C1,0.0,CS(=O)(=O)C1=C(S(=O)(=O)Cl)C=CC=C1
CS(=O)(=O)C1=CC(Cl)=C(C(=O)O)C=C1,0.0,CS(=O)(=O)C1=CC(Cl)=C(C(=O)O)C=C1
CS(=O)(=O)C1=CC(S(=O)(=O)Cl)=C(F)C=C1,0.0,CS(=O)(=O)C1=CC(S(=O)(=O)Cl)=C(F)C=C1
CS(=O)(=O)C1=CC2=C(C=C1)[NH]C(C(=O)O)=C2,0.0,CS(=O)(=O)C1=CC2=C(C=C1)[NH]C(C(=O)O)=C2
CS(=O)(=O)C1=CC=C(C(=O)O)C=C1,0.0,CS(=O)(=O)C1=CC=C(C(=O)O)C=C1
CS(=O)(=O)C1=CC=C(CCC(=O)O)C=C1,0.0,CS(=O)(=O)C1=CC=C(CCC(=O)O)C=C1
CS(=O)(=O)C1=CC=C(CN)C=C1,0.00362844702467344,CS(=O)(=O)C1=CC=C(CN)C=C1
CS(=O)(=O)C1=CC=C(N)C=C1,0.0,CS(=O)(=O)C1=CC=C(N)C=C1
